:START_ID(Author_Address),:END_ID(Author_Address),:TYPE
辽宁省农业发展服务中心,辽宁省农业发展中心,ALIAS_OF
四川大学华西医院期刊社,四川大学华西医院华西医学期刊出版社,ALIAS_OF
上海市浦东新区自由贸易试验区世纪大道8号上海国金中心办公楼二期37层,上海市浦东新区中国(上海)自由贸易试验区世纪大道8号上海国金中心办公楼二期37层,ALIAS_OF
赣南医科大学第一附属医院血液科,赣南医学院第一附属医院血液科,ALIAS_OF
安徽医科大学卫生管理学院卫生管理系,安徽医科大学卫生管理学院,ALIAS_OF
中国医学科学院北京协和医学院北京协和医院神经科,中国医学科学院北京协和医学院北京协和医院神经外科,ALIAS_OF
地球与行星物理重点实验室中国科学院地质与地球物理研究所,中国科学院地球与行星物理重点实验室,ALIAS_OF
四川大学华西第二医院妇科出生缺陷与相关妇儿疾病教育部重点实验室,四川大学华西第二医院出生缺陷与相关妇儿疾病教育部重点实验室,ALIAS_OF
南京大学医学院附属鼓楼医院综合肿瘤中心暨南京大学临床肿瘤学研究所,南京大学医学院附属鼓楼医院肿瘤科,ALIAS_OF
陕西理工大学秦巴生物资源与生态环境省部共建国家重点实验室(培育),秦巴生物资源与生态环境省部共建国家重点实验室(培育)(陕西理工大学),ALIAS_OF
安徽省蚌埠市龙子湖区汤和路2016号,安徽省蚌埠市龙子湖区汤和路2016,ALIAS_OF
潍坊医学院公共卫生学院,潍坊医学院公共卫生与管理学院,ALIAS_OF
深圳市第二人民医院深圳大学第一附属医院,深圳大学第一附属医院(深圳市第二人民医院),ALIAS_OF
深圳市宝安区妇幼保健院保健部,广东省深圳市宝安区妇幼保健院,ALIAS_OF
河南省郑州市高新技术开发区科学大道100号,河南省郑州市中原区高新技术开发区科学大道100号,ALIAS_OF
中国人民大学哲学院,中国人民大学哲学学院,ALIAS_OF
上海大学马克思主义学院、智能哲学与文化研究院,上海大学智能哲学与文化研究院、马克思主义学院,ALIAS_OF
昆明医科大学药学院暨云南省天然药物药理重点实验室,昆明医科大学药学院云南省天然药物药理重点实验室,ALIAS_OF
浙皖南医学院弋矶山医院,皖南医学院弋矶山医院,ALIAS_OF
山东省青岛市崂山区松岭路396号109室,山东省青岛市崂山区松岭路369号108室,ALIAS_OF
北京化工大学可控反应科学与技术基础教育部重点实验室 北京,北京化工大学可控化学反应科学与技术基础教育部重点实验室,ALIAS_OF
陕西省西安市雁塔区南二环路中段,陕西省西安市雁塔区南二环中段,ALIAS_OF
中科院山西煤炭化学研究所,中国科学院山西煤炭化学研究所,ALIAS_OF
天津大学精密测试技术及仪器国家重点实验室 天津,天津大学精密测试技术及仪器全国重点实验室,ALIAS_OF
西安电子科技大学综合业务网理论与关键技术国家重点实验室,西安电子科技大学综合业务网理论及关键技术国家重点实验室,ALIAS_OF
上海宇航工程系统研究所,上海宇航系统工程研究所,ALIAS_OF
扬州大学农业科技发展研究院扬州大学教育部农业与农产品安全国际合作联合实验室,扬州大学教育部农业与农产品安全国际合作联合实验室,ALIAS_OF
北京协和医学院护理学院,中国医学科学院北京协和医学院护理学院,ALIAS_OF
江苏省南通市启东经济开发区林洋路500号,江苏省南通市启东市启东经济开发区林洋路500号,ALIAS_OF
延安大学延安医学院,延安大学医学院,ALIAS_OF
北京大学公共卫生学院全球卫生系,北京大学公共卫生学院全球卫生学系,ALIAS_OF
漯河食品职业学院,漯河食品工程职业大学,ALIAS_OF
电子科技大学计算机学院,电子科技大学计算机科学与工程学院,ALIAS_OF
西藏民族大学医学部,西藏民族大学医学院,ALIAS_OF
中国科学院国家空间科学中心空间天气国家重点实验室,中国科学院国家空间科学中心空间天气学国家重点实验室,ALIAS_OF
四川省肿瘤医院肿瘤内科,四川省肿瘤医院,ALIAS_OF
西南电子技术研究所,中国西南电子技术研究所,ALIAS_OF
重庆大学国家镁合金材料工程中心,重庆大学国家镁合金材料工程技术研究中心,ALIAS_OF
天津中医药大学第一附属医院国家中医针灸临床研究中心,天津中医药大学第一附属医院国家中医针灸临床医学研究中心,ALIAS_OF
兰州大学公共卫生学院流行病与卫生统计研究所,兰州大学公共卫生学院流行病与卫生统计学研究所,ALIAS_OF
康复大学健康与生命科学学院,康复大学(筹)健康与生命科学学院,ALIAS_OF
东南大学生物科学与医学工程学院生物电子学国家重点实验室,东南大学生物电子学国家重点实验室,ALIAS_OF
中国医科大学基础研究院免疫学教研室,中国医科大学免疫学教研室,ALIAS_OF
西安交通大学精准外科与再生医学国家地方联合工程研究中心,西安交通大学第一附属医院精准外科与再生医学国家地方联合工程研究中心,ALIAS_OF
国家中医药局,国家中医药管理局,ALIAS_OF
河南省高等学校重点学科环境与畜产品安全开放实验室,河南省高等学校环境与畜产品安全重点学科开放实验室,ALIAS_OF
上海交通大学医学院附属瑞金医院感染科,上海交通大学医学院附属瑞金医院医院感染管理科,ALIAS_OF
云南大学量子信息重点实验室,云南大学云南省量子信息重点实验室,ALIAS_OF
山西医科大学实验动物中心山西省实验动物与人类疾病动物模型重点实验室,山西医科大学实验动物中心实验动物与人类疾病动物模型山西省重点实验室,ALIAS_OF
山东大学历史文化学院,山东大学历史学院,ALIAS_OF
武汉科技大学医学部医学院,武汉科技大学医学院,ALIAS_OF
深圳职业技术学院人工智能学院,深圳职业技术大学人工智能学院,ALIAS_OF
云南省昆明市高新技术产业开发区科技路988号,云南省昆明市五华区高新技术开发区科技路988号,ALIAS_OF
极端光学协同创新中心山西大学,山西大学极端光学协同创新中心,ALIAS_OF
深圳市眼科医院 深圳市眼病防治研究所,深圳市眼科医院深圳市眼病防治研究所,ALIAS_OF
中国科学院古脊椎动物与古人类研究所中国科学院脊椎动物演化与人类起源重点实验室,中国科学院古脊椎动物与古人类研究所脊椎动物演化与人类起源重点实验室,ALIAS_OF
河南大学特种功能材料重点实验室,河南大学特种功能材料河南省重点实验室,ALIAS_OF
北京市东城区王府井帅府园一号,北京市东城区王府井帅府园1号,ALIAS_OF
解放军总医院第一医学中心疾病预防控制科,中国人民解放军总医院第一医学中心疾病预防控制科,ALIAS_OF
能量转换与存储材料化学教育部重点实验室,能量转化与储存材料化学教育部重点实验室,ALIAS_OF
中国科学院动物研究所农业虫害鼠害综合研究治理国家重点实验室,中国科学院动物研究所农业虫害鼠害综合治理研究国家重点实验室,ALIAS_OF
四川大学华西医院普通外科肝脏外科病房,四川大学华西医院普外科肝脏外科,ALIAS_OF
山西医科大学公共卫生学院流行病学系,山西医科大学公共卫生学院流行病学教研室,ALIAS_OF
新疆维吾尔自治区乌鲁木齐市水磨沟区安居南路191号新疆林业科学院社区1号楼1单元501室,新疆维吾尔自治区乌鲁木齐市水磨沟区安居南路191号新疆林业科学院1号楼1单元501室,ALIAS_OF
生命科学学院,生命科学与技术学院,ALIAS_OF
江苏省南京市龙蟠路159号,江苏省南京市玄武区龙蟠路159号,ALIAS_OF
中国科学院兰州化学物理研究所 兰州,中国科学院兰州化学物理研究所,ALIAS_OF
江苏省南京市栖霞区栖霞街道广月路33-33号,江苏省南京市栖霞区栖霞街道广月路33-18号,ALIAS_OF
中国人民大学新闻学院,中国人民大学新闻传播学院,ALIAS_OF
中国地震局工程力学研究所地震工程与工程振动重点实验室,中国地震局地震工程与工程振动重点实验室,ALIAS_OF
河南省商丘市梁园区平原中路55号,河南省商丘市平原中路55号,ALIAS_OF
中国科学院脑科学与智能技术卓越创新中心,中国科学院脑科学与智能技术卓越中心,ALIAS_OF
辽宁省振动噪声控制工程技术研究中心,辽宁振动噪声控制工程技术研究中心,ALIAS_OF
华中农业大学动物医学院农业微生物资源发掘与利用全国重点实验室,华中农业大学农业微生物资源发掘与利用全国重点实验室,ALIAS_OF
江苏省苏州市高新区青城山路300号工业村标准厂房5号厂房,江苏省苏州市苏州高新区青城山路300号工业村标准厂房5号厂房,ALIAS_OF
扬州职业大学,扬州市职业大学,ALIAS_OF
北京市海淀区黑山扈路甲17号,北京市海淀区青龙桥街道黑山扈路甲17号,ALIAS_OF
南京医科大学江苏省健康研究院,南京医科大学健康江苏研究院,ALIAS_OF
河北省微电子专用材料与器件工程中心,河北省微电子专用材料与器件工程研究中心,ALIAS_OF
陕西省西安市雁塔路58号,陕西省西安市碑林区雁塔中路58号,ALIAS_OF
宁夏大学省部共建煤炭高效利用与绿色化工国家重点实验室,宁夏大学化学化工学院省部共建煤炭高效利用与绿色化工国家重点实验室,ALIAS_OF
华南师范大学信息光电子科技学院 广州,华南师范大学信息光电子科技学院 广东广州,ALIAS_OF
南京邮电大学自动化学院人工智能学院,南京邮电大学人工智能学院,ALIAS_OF
江苏省习近平新时代中国特色社会主义思想研究中心省委党校基地,江苏省习近平新时代中国特色社会主义思想研究中心江苏省委党校基地,ALIAS_OF
台州学院高等研究院药学院和医化学院,台州学院药学院&高等研究院,ALIAS_OF
北京大学化学与分子工程学院智能材料研究中心!北京,北京大学化学与分子工程学院智能材料研究中心,ALIAS_OF
加拿大安大略,加拿大安大略省,ALIAS_OF
海军军医大学组织胚胎学教研室,海军军医大学基础医学院组织胚胎学教研室,ALIAS_OF
浙江大学微纳电子学院,浙江大学微电子学院(微纳电子学院),ALIAS_OF
山东大学化学院,山东大学化学与化工学院,ALIAS_OF
中山大学化工学院,中山大学化学与化学工程学院,ALIAS_OF
中航西安飞机工业集团股份有限公司,中航西安飞机工业集团有限公司,ALIAS_OF
DWI—Leibniz Institute for Interactive Materials,DWI - Leibniz Institute for Interactive Materials,ALIAS_OF
长安大学汽车运输安全保障技术交通行业重点实验室,长安大学汽车学院∥汽车运输安全保障技术交通行业重点实验室,ALIAS_OF
中国医学科学院北京协和医学院北京协和医院,中国医学科学院北京协和医学院,ALIAS_OF
中国运载火箭技术研究室空间物理重点实验室,中国运载火箭技术研究院空间物理重点实验室,ALIAS_OF
北京医院肿瘤科国家老年医学中心中国医学科学院老年医学研究院,北京医院肿瘤内科国家老年医学中心中国医学科学院老年医学研究所,ALIAS_OF
大连理工大学环境与生命学院工业生态与环境工程教育部重点实验室 大连,大连理工大学环境与生命学院工业生态与环境工程教育部重点实验室,ALIAS_OF
国家药品监督管理局药品审评检查大湾区分中心,国家药品监督管理局医疗器械技术审评检查大湾区分中心,ALIAS_OF
陆军军医大学(第三军医大学)第一附属医院乳腺甲状腺外科,陆军军医大学第一附属医院乳腺甲状腺外科,ALIAS_OF
四川省成都市成华区二仙桥东三路一号,四川省成都市二仙桥东三路1号,ALIAS_OF
Sch Chem & Chem Engn,Sch Chem & Biomol Engn,ALIAS_OF
